counter,block_x,block_y,block_z,block_type,bot_x,bot_y,bot_z,bot_pitch,bot_yaw
2117,8,5,3,2,0.5,2.001,-9.5,0,180
2118,9,5,3,2,0.5,2.001,-9.5,0,180
2119,10,5,3,2,0.5,2.001,-9.5,0,180
2120,-10,6,3,2,0.5,2.001,-9.5,0,180
2121,-9,6,3,2,0.5,2.001,-9.5,0,180
2122,-8,6,3,2,0.5,2.001,-9.5,0,180
2123,-7,6,3,2,0.5,2.001,-9.5,0,180
2124,-6,6,3,2,0.5,2.001,-9.5,0,180
2125,-5,6,3,2,0.5,2.001,-9.5,0,180
2126,-4,6,3,2,0.5,2.001,-9.5,0,180
2127,-3,6,3,2,0.5,2.001,-9.5,0,180
2128,-2,6,3,2,0.5,2.001,-9.5,0,180
2129,-1,6,3,2,0.5,2.001,-9.5,0,180
2130,0,6,3,2,0.5,2.001,-9.5,0,180
2131,1,6,3,2,0.5,2.001,-9.5,0,180
2132,2,6,3,2,0.5,2.001,-9.5,0,180
2133,3,6,3,2,0.5,2.001,-9.5,0,180
2134,4,6,3,2,0.5,2.001,-9.5,0,180
2135,5,6,3,2,0.5,2.001,-9.5,0,180
2136,6,6,3,2,0.5,2.001,-9.5,0,180
2137,7,6,3,2,0.5,2.001,-9.5,0,180
2138,8,6,3,2,0.5,2.001,-9.5,0,180
2139,9,6,3,2,0.5,2.001,-9.5,0,180
2140,10,6,3,2,0.5,2.001,-9.5,0,180
2141,-10,7,3,2,0.5,2.001,-9.5,0,180
2142,-9,7,3,2,0.5,2.001,-9.5,0,180
2143,-8,7,3,2,0.5,2.001,-9.5,0,180
2144,-7,7,3,2,0.5,2.001,-9.5,0,180
2145,-6,7,3,2,0.5,2.001,-9.5,0,180
2146,-5,7,3,2,0.5,2.001,-9.5,0,180
2147,-4,7,3,2,0.5,2.001,-9.5,0,180
2148,-3,7,3,2,0.5,2.001,-9.5,0,180
2149,-2,7,3,2,0.5,2.001,-9.5,0,180
2150,-1,7,3,2,0.5,2.001,-9.5,0,180
2151,0,7,3,2,0.5,2.001,-9.5,0,180
2152,1,7,3,2,0.5,2.001,-9.5,0,180
2153,2,7,3,2,0.5,2.001,-9.5,0,180
2154,3,7,3,2,0.5,2.001,-9.5,0,180
2155,4,7,3,2,0.5,2.001,-9.5,0,180
2156,5,7,3,2,0.5,2.001,-9.5,0,180
2157,6,7,3,2,0.5,2.001,-9.5,0,180
2158,7,7,3,2,0.5,2.001,-9.5,0,180
2159,8,7,3,2,0.5,2.001,-9.5,0,180
2160,9,7,3,2,0.5,2.001,-9.5,0,180
2161,10,7,3,2,0.5,2.001,-9.5,0,180
2162,-10,8,3,2,0.5,2.001,-9.5,0,180
2163,-9,8,3,2,0.5,2.001,-9.5,0,180
2164,-8,8,3,2,0.5,2.001,-9.5,0,180
2165,-7,8,3,2,0.5,2.001,-9.5,0,180
2166,-6,8,3,2,0.5,2.001,-9.5,0,180
2167,-5,8,3,2,0.5,2.001,-9.5,0,180
2168,-4,8,3,2,0.5,2.001,-9.5,0,180
2169,-3,8,3,2,0.5,2.001,-9.5,0,180
2170,-2,8,3,2,0.5,2.001,-9.5,0,180
2171,-1,8,3,2,0.5,2.001,-9.5,0,180
2172,0,8,3,2,0.5,2.001,-9.5,0,180
2173,1,8,3,2,0.5,2.001,-9.5,0,180
2174,2,8,3,2,0.5,2.001,-9.5,0,180
2175,3,8,3,2,0.5,2.001,-9.5,0,180
2176,4,8,3,2,0.5,2.001,-9.5,0,180
2177,5,8,3,2,0.5,2.001,-9.5,0,180
2178,6,8,3,2,0.5,2.001,-9.5,0,180
2179,7,8,3,2,0.5,2.001,-9.5,0,180
2180,8,8,3,2,0.5,2.001,-9.5,0,180
2181,9,8,3,2,0.5,2.001,-9.5,0,180
2182,10,8,3,2,0.5,2.001,-9.5,0,180
2183,-10,9,3,2,0.5,2.001,-9.5,0,180
2184,-9,9,3,2,0.5,2.001,-9.5,0,180
2185,-8,9,3,2,0.5,2.001,-9.5,0,180
2186,-7,9,3,2,0.5,2.001,-9.5,0,180
2187,-6,9,3,2,0.5,2.001,-9.5,0,180
2188,-5,9,3,2,0.5,2.001,-9.5,0,180
2189,-4,9,3,2,0.5,2.001,-9.5,0,180
2190,-3,9,3,2,0.5,2.001,-9.5,0,180
2191,-2,9,3,2,0.5,2.001,-9.5,0,180
2192,-1,9,3,2,0.5,2.001,-9.5,0,180
2193,0,9,3,2,0.5,2.001,-9.5,0,180
2194,1,9,3,2,0.5,2.001,-9.5,0,180
2195,2,9,3,2,0.5,2.001,-9.5,0,180
2196,3,9,3,2,0.5,2.001,-9.5,0,180
2197,4,9,3,2,0.5,2.001,-9.5,0,180
2198,5,9,3,2,0.5,2.001,-9.5,0,180
2199,6,9,3,2,0.5,2.001,-9.5,0,180
2200,7,9,3,2,0.5,2.001,-9.5,0,180
2201,8,9,3,2,0.5,2.001,-9.5,0,180
2202,9,9,3,2,0.5,2.001,-9.5,0,180
2203,10,9,3,2,0.5,2.001,-9.5,0,180
2204,-10,3,4,2,0.5,2.001,-9.5,0,180
2205,-9,3,4,2,0.5,2.001,-9.5,0,180
2206,-8,3,4,2,0.5,2.001,-9.5,0,180
2207,-7,3,4,2,0.5,2.001,-9.5,0,180
2208,-6,3,4,2,0.5,2.001,-9.5,0,180
2209,-5,3,4,2,0.5,2.001,-9.5,0,180
2210,-4,3,4,2,0.5,2.001,-9.5,0,180
2211,-3,3,4,2,0.5,2.001,-9.5,0,180
2212,-2,3,4,2,0.5,2.001,-9.5,0,180
2213,-1,3,4,2,0.5,2.001,-9.5,0,180
2214,0,3,4,2,0.5,2.001,-9.5,0,180
2215,1,3,4,2,0.5,2.001,-9.5,0,180
2216,2,3,4,2,0.5,2.001,-9.5,0,180
2217,3,3,4,2,0.5,2.001,-9.5,0,180
2218,4,3,4,2,0.5,2.001,-9.5,0,180
2219,5,3,4,2,0.5,2.001,-9.5,0,180
2220,6,3,4,2,0.5,2.001,-9.5,0,180
2221,7,3,4,2,0.5,2.001,-9.5,0,180
2222,8,3,4,2,0.5,2.001,-9.5,0,180
2223,9,3,4,2,0.5,2.001,-9.5,0,180
2224,10,3,4,2,0.5,2.001,-9.5,0,180
2225,-10,4,4,2,0.5,2.001,-9.5,0,180
2226,-9,4,4,2,0.5,2.001,-9.5,0,180
2227,-8,4,4,2,0.5,2.001,-9.5,0,180
2228,-7,4,4,2,0.5,2.001,-9.5,0,180
2229,-6,4,4,2,0.5,2.001,-9.5,0,180
2230,-5,4,4,2,0.5,2.001,-9.5,0,180
2231,-4,4,4,2,0.5,2.001,-9.5,0,180
2232,-3,4,4,2,0.5,2.001,-9.5,0,180
2233,-2,4,4,2,0.5,2.001,-9.5,0,180
2234,-1,4,4,2,0.5,2.001,-9.5,0,180
2235,0,4,4,2,0.5,2.001,-9.5,0,180
2236,1,4,4,2,0.5,2.001,-9.5,0,180
2237,2,4,4,2,0.5,2.001,-9.5,0,180
2238,3,4,4,2,0.5,2.001,-9.5,0,180
2239,4,4,4,2,0.5,2.001,-9.5,0,180
2240,5,4,4,2,0.5,2.001,-9.5,0,180
2241,6,4,4,2,0.5,2.001,-9.5,0,180
2242,7,4,4,2,0.5,2.001,-9.5,0,180
2243,8,4,4,2,0.5,2.001,-9.5,0,180
2244,9,4,4,2,0.5,2.001,-9.5,0,180
2245,10,4,4,2,0.5,2.001,-9.5,0,180
2246,-10,5,4,2,0.5,2.001,-9.5,0,180
2247,-9,5,4,2,0.5,2.001,-9.5,0,180
2248,-8,5,4,2,0.5,2.001,-9.5,0,180
2249,-7,5,4,2,0.5,2.001,-9.5,0,180
2250,-6,5,4,2,0.5,2.001,-9.5,0,180
2251,-5,5,4,2,0.5,2.001,-9.5,0,180
2252,-4,5,4,2,0.5,2.001,-9.5,0,180
2253,-3,5,4,2,0.5,2.001,-9.5,0,180
2254,-2,5,4,2,0.5,2.001,-9.5,0,180
2255,-1,5,4,2,0.5,2.001,-9.5,0,180
2256,0,5,4,2,0.5,2.001,-9.5,0,180
2257,1,5,4,2,0.5,2.001,-9.5,0,180
2258,2,5,4,2,0.5,2.001,-9.5,0,180
2259,3,5,4,2,0.5,2.001,-9.5,0,180
2260,4,5,4,2,0.5,2.001,-9.5,0,180
2261,5,5,4,2,0.5,2.001,-9.5,0,180
2262,6,5,4,2,0.5,2.001,-9.5,0,180
2263,7,5,4,2,0.5,2.001,-9.5,0,180
2264,8,5,4,2,0.5,2.001,-9.5,0,180
2265,9,5,4,2,0.5,2.001,-9.5,0,180
2266,10,5,4,2,0.5,2.001,-9.5,0,180
2267,-10,6,4,2,0.5,2.001,-9.5,0,180
2268,-9,6,4,2,0.5,2.001,-9.5,0,180
2269,-8,6,4,2,0.5,2.001,-9.5,0,180
2270,-7,6,4,2,0.5,2.001,-9.5,0,180
2271,-6,6,4,2,0.5,2.001,-9.5,0,180
2272,-5,6,4,2,0.5,2.001,-9.5,0,180
2273,-4,6,4,2,0.5,2.001,-9.5,0,180
2274,-3,6,4,2,0.5,2.001,-9.5,0,180
2275,-2,6,4,2,0.5,2.001,-9.5,0,180
2276,-1,6,4,2,0.5,2.001,-9.5,0,180
2277,0,6,4,2,0.5,2.001,-9.5,0,180
2278,1,6,4,2,0.5,2.001,-9.5,0,180
2279,2,6,4,2,0.5,2.001,-9.5,0,180
2280,3,6,4,2,0.5,2.001,-9.5,0,180
2281,4,6,4,2,0.5,2.001,-9.5,0,180
2282,5,6,4,2,0.5,2.001,-9.5,0,180
2283,6,6,4,2,0.5,2.001,-9.5,0,180
2284,7,6,4,2,0.5,2.001,-9.5,0,180
2285,8,6,4,2,0.5,2.001,-9.5,0,180
2286,9,6,4,2,0.5,2.001,-9.5,0,180
2287,10,6,4,2,0.5,2.001,-9.5,0,180
2288,-10,7,4,2,0.5,2.001,-9.5,0,180
2289,-9,7,4,2,0.5,2.001,-9.5,0,180
2290,-8,7,4,2,0.5,2.001,-9.5,0,180
2291,-7,7,4,2,0.5,2.001,-9.5,0,180
2292,-6,7,4,2,0.5,2.001,-9.5,0,180
2293,-5,7,4,2,0.5,2.001,-9.5,0,180
2294,-4,7,4,2,0.5,2.001,-9.5,0,180
2295,-3,7,4,2,0.5,2.001,-9.5,0,180
2296,-2,7,4,2,0.5,2.001,-9.5,0,180
2297,-1,7,4,2,0.5,2.001,-9.5,0,180
2298,0,7,4,2,0.5,2.001,-9.5,0,180
2299,1,7,4,2,0.5,2.001,-9.5,0,180
2300,2,7,4,2,0.5,2.001,-9.5,0,180
2301,3,7,4,2,0.5,2.001,-9.5,0,180
2302,4,7,4,2,0.5,2.001,-9.5,0,180
2303,5,7,4,2,0.5,2.001,-9.5,0,180
2304,6,7,4,2,0.5,2.001,-9.5,0,180
2305,7,7,4,2,0.5,2.001,-9.5,0,180
2306,8,7,4,2,0.5,2.001,-9.5,0,180
2307,9,7,4,2,0.5,2.001,-9.5,0,180
2308,10,7,4,2,0.5,2.001,-9.5,0,180
2309,-10,8,4,2,0.5,2.001,-9.5,0,180
2310,-9,8,4,2,0.5,2.001,-9.5,0,180
2311,-8,8,4,2,0.5,2.001,-9.5,0,180
2312,-7,8,4,2,0.5,2.001,-9.5,0,180
2313,-6,8,4,2,0.5,2.001,-9.5,0,180
2314,-5,8,4,2,0.5,2.001,-9.5,0,180
2315,-4,8,4,2,0.5,2.001,-9.5,0,180
2316,-3,8,4,2,0.5,2.001,-9.5,0,180
2317,-2,8,4,2,0.5,2.001,-9.5,0,180
2318,-1,8,4,2,0.5,2.001,-9.5,0,180
2319,0,8,4,2,0.5,2.001,-9.5,0,180
2320,1,8,4,2,0.5,2.001,-9.5,0,180
2321,2,8,4,2,0.5,2.001,-9.5,0,180
2322,3,8,4,2,0.5,2.001,-9.5,0,180
2323,4,8,4,2,0.5,2.001,-9.5,0,180
2324,5,8,4,2,0.5,2.001,-9.5,0,180
2325,6,8,4,2,0.5,2.001,-9.5,0,180
2326,7,8,4,2,0.5,2.001,-9.5,0,180
2327,8,8,4,2,0.5,2.001,-9.5,0,180
2328,9,8,4,2,0.5,2.001,-9.5,0,180
2329,10,8,4,2,0.5,2.001,-9.5,0,180
2330,-10,9,4,2,0.5,2.001,-9.5,0,180
2331,-9,9,4,2,0.5,2.001,-9.5,0,180
2332,-8,9,4,2,0.5,2.001,-9.5,0,180
2333,-7,9,4,2,0.5,2.001,-9.5,0,180
2334,-6,9,4,2,0.5,2.001,-9.5,0,180
2335,-5,9,4,2,0.5,2.001,-9.5,0,180
2336,-4,9,4,2,0.5,2.001,-9.5,0,180
2337,-3,9,4,2,0.5,2.001,-9.5,0,180
2338,-2,9,4,2,0.5,2.001,-9.5,0,180
2339,-1,9,4,2,0.5,2.001,-9.5,0,180
2340,0,9,4,2,0.5,2.001,-9.5,0,180
2341,1,9,4,2,0.5,2.001,-9.5,0,180
2342,2,9,4,2,0.5,2.001,-9.5,0,180
2343,3,9,4,2,0.5,2.001,-9.5,0,180
2344,4,9,4,2,0.5,2.001,-9.5,0,180
2345,5,9,4,2,0.5,2.001,-9.5,0,180
2346,6,9,4,2,0.5,2.001,-9.5,0,180
2347,7,9,4,2,0.5,2.001,-9.5,0,180
2348,8,9,4,2,0.5,2.001,-9.5,0,180
2349,9,9,4,2,0.5,2.001,-9.5,0,180
2350,10,9,4,2,0.5,2.001,-9.5,0,180
2351,-10,3,5,2,0.5,2.001,-9.5,0,180
2352,-9,3,5,2,0.5,2.001,-9.5,0,180
2353,-8,3,5,2,0.5,2.001,-9.5,0,180
2354,-7,3,5,2,0.5,2.001,-9.5,0,180
2355,-6,3,5,2,0.5,2.001,-9.5,0,180
2356,-5,3,5,2,0.5,2.001,-9.5,0,180
2357,-4,3,5,2,0.5,2.001,-9.5,0,180
2358,-3,3,5,2,0.5,2.001,-9.5,0,180
2359,-2,3,5,2,0.5,2.001,-9.5,0,180
2360,-1,3,5,2,0.5,2.001,-9.5,0,180
2361,0,3,5,2,0.5,2.001,-9.5,0,180
2362,1,3,5,2,0.5,2.001,-9.5,0,180
2363,2,3,5,2,0.5,2.001,-9.5,0,180
2364,3,3,5,2,0.5,2.001,-9.5,0,180
2365,4,3,5,2,0.5,2.001,-9.5,0,180
2366,5,3,5,2,0.5,2.001,-9.5,0,180
2367,6,3,5,2,0.5,2.001,-9.5,0,180
2368,7,3,5,2,0.5,2.001,-9.5,0,180
2369,8,3,5,2,0.5,2.001,-9.5,0,180
2370,9,3,5,2,0.5,2.001,-9.5,0,180
2371,10,3,5,2,0.5,2.001,-9.5,0,180
2372,-10,4,5,2,0.5,2.001,-9.5,0,180
2373,-9,4,5,2,0.5,2.001,-9.5,0,180
2374,-8,4,5,2,0.5,2.001,-9.5,0,180
2375,-7,4,5,2,0.5,2.001,-9.5,0,180
2376,-6,4,5,2,0.5,2.001,-9.5,0,180
2377,-5,4,5,2,0.5,2.001,-9.5,0,180
2378,-4,4,5,2,0.5,2.001,-9.5,0,180
2379,-3,4,5,2,0.5,2.001,-9.5,0,180
2380,-2,4,5,2,0.5,2.001,-9.5,0,180
2381,-1,4,5,2,0.5,2.001,-9.5,0,180
2382,0,4,5,2,0.5,2.001,-9.5,0,180
2383,1,4,5,2,0.5,2.001,-9.5,0,180
2384,2,4,5,2,0.5,2.001,-9.5,0,180
2385,3,4,5,2,0.5,2.001,-9.5,0,180
2386,4,4,5,2,0.5,2.001,-9.5,0,180
2387,5,4,5,2,0.5,2.001,-9.5,0,180
2388,6,4,5,2,0.5,2.001,-9.5,0,180
2389,7,4,5,2,0.5,2.001,-9.5,0,180
2390,8,4,5,2,0.5,2.001,-9.5,0,180
2391,9,4,5,2,0.5,2.001,-9.5,0,180
2392,10,4,5,2,0.5,2.001,-9.5,0,180
2393,-10,5,5,2,0.5,2.001,-9.5,0,180
2394,-9,5,5,2,0.5,2.001,-9.5,0,180
2395,-8,5,5,2,0.5,2.001,-9.5,0,180
2396,-7,5,5,2,0.5,2.001,-9.5,0,180
2397,-6,5,5,2,0.5,2.001,-9.5,0,180
2398,-5,5,5,2,0.5,2.001,-9.5,0,180
2399,-4,5,5,2,0.5,2.001,-9.5,0,180
2400,-3,5,5,2,0.5,2.001,-9.5,0,180
2401,-2,5,5,2,0.5,2.001,-9.5,0,180
2402,-1,5,5,2,0.5,2.001,-9.5,0,180
2403,0,5,5,2,0.5,2.001,-9.5,0,180
2404,1,5,5,2,0.5,2.001,-9.5,0,180
2405,2,5,5,2,0.5,2.001,-9.5,0,180
2406,3,5,5,2,0.5,2.001,-9.5,0,180
2407,4,5,5,2,0.5,2.001,-9.5,0,180
2408,5,5,5,2,0.5,2.001,-9.5,0,180
2409,6,5,5,2,0.5,2.001,-9.5,0,180
2410,7,5,5,2,0.5,2.001,-9.5,0,180
2411,8,5,5,2,0.5,2.001,-9.5,0,180
2412,9,5,5,2,0.5,2.001,-9.5,0,180
2413,10,5,5,2,0.5,2.001,-9.5,0,180
2414,-10,6,5,2,0.5,2.001,-9.5,0,180
2415,-9,6,5,2,0.5,2.001,-9.5,0,180
2416,-8,6,5,2,0.5,2.001,-9.5,0,180
2417,-7,6,5,2,0.5,2.001,-9.5,0,180
2418,-6,6,5,2,0.5,2.001,-9.5,0,180
2419,-5,6,5,2,0.5,2.001,-9.5,0,180
2420,-4,6,5,2,0.5,2.001,-9.5,0,180
2421,-3,6,5,2,0.5,2.001,-9.5,0,180
2422,-2,6,5,2,0.5,2.001,-9.5,0,180
2423,-1,6,5,2,0.5,2.001,-9.5,0,180
2424,0,6,5,2,0.5,2.001,-9.5,0,180
2425,1,6,5,2,0.5,2.001,-9.5,0,180
2426,2,6,5,2,0.5,2.001,-9.5,0,180
2427,3,6,5,2,0.5,2.001,-9.5,0,180
2428,4,6,5,2,0.5,2.001,-9.5,0,180
2429,5,6,5,2,0.5,2.001,-9.5,0,180
2430,6,6,5,2,0.5,2.001,-9.5,0,180
2431,7,6,5,2,0.5,2.001,-9.5,0,180
2432,8,6,5,2,0.5,2.001,-9.5,0,180
2433,9,6,5,2,0.5,2.001,-9.5,0,180
2434,10,6,5,2,0.5,2.001,-9.5,0,180
2435,-10,7,5,2,0.5,2.001,-9.5,0,180
2436,-9,7,5,2,0.5,2.001,-9.5,0,180
2437,-8,7,5,2,0.5,2.001,-9.5,0,180
2438,-7,7,5,2,0.5,2.001,-9.5,0,180
2439,-6,7,5,2,0.5,2.001,-9.5,0,180
2440,-5,7,5,2,0.5,2.001,-9.5,0,180
2441,-4,7,5,2,0.5,2.001,-9.5,0,180
2442,-3,7,5,2,0.5,2.001,-9.5,0,180
2443,-2,7,5,2,0.5,2.001,-9.5,0,180
2444,-1,7,5,2,0.5,2.001,-9.5,0,180
2445,0,7,5,2,0.5,2.001,-9.5,0,180
2446,1,7,5,2,0.5,2.001,-9.5,0,180
2447,2,7,5,2,0.5,2.001,-9.5,0,180
2448,3,7,5,2,0.5,2.001,-9.5,0,180
2449,4,7,5,2,0.5,2.001,-9.5,0,180
2450,5,7,5,2,0.5,2.001,-9.5,0,180
2451,6,7,5,2,0.5,2.001,-9.5,0,180
2452,7,7,5,2,0.5,2.001,-9.5,0,180
2453,8,7,5,2,0.5,2.001,-9.5,0,180
2454,9,7,5,2,0.5,2.001,-9.5,0,180
2455,10,7,5,2,0.5,2.001,-9.5,0,180
2456,-10,8,5,2,0.5,2.001,-9.5,0,180
2457,-9,8,5,2,0.5,2.001,-9.5,0,180
2458,-8,8,5,2,0.5,2.001,-9.5,0,180
2459,-7,8,5,2,0.5,2.001,-9.5,0,180
2460,-6,8,5,2,0.5,2.001,-9.5,0,180
2461,-5,8,5,2,0.5,2.001,-9.5,0,180
2462,-4,8,5,2,0.5,2.001,-9.5,0,180
2463,-3,8,5,2,0.5,2.001,-9.5,0,180
2464,-2,8,5,2,0.5,2.001,-9.5,0,180
2465,-1,8,5,2,0.5,2.001,-9.5,0,180
2466,0,8,5,2,0.5,2.001,-9.5,0,180
2467,1,8,5,2,0.5,2.001,-9.5,0,180
2468,2,8,5,2,0.5,2.001,-9.5,0,180
2469,3,8,5,2,0.5,2.001,-9.5,0,180
2470,4,8,5,2,0.5,2.001,-9.5,0,180
2471,5,8,5,2,0.5,2.001,-9.5,0,180
2472,6,8,5,2,0.5,2.001,-9.5,0,180
2473,7,8,5,2,0.5,2.001,-9.5,0,180
2474,8,8,5,2,0.5,2.001,-9.5,0,180
2475,9,8,5,2,0.5,2.001,-9.5,0,180
2476,10,8,5,2,0.5,2.001,-9.5,0,180
2477,-10,9,5,2,0.5,2.001,-9.5,0,180
2478,-9,9,5,2,0.5,2.001,-9.5,0,180
2479,-8,9,5,2,0.5,2.001,-9.5,0,180
2480,-7,9,5,2,0.5,2.001,-9.5,0,180
2481,-6,9,5,2,0.5,2.001,-9.5,0,180
2482,-5,9,5,2,0.5,2.001,-9.5,0,180
2483,-4,9,5,2,0.5,2.001,-9.5,0,180
2484,-3,9,5,2,0.5,2.001,-9.5,0,180
2485,-2,9,5,2,0.5,2.001,-9.5,0,180
2486,-1,9,5,2,0.5,2.001,-9.5,0,180
2487,0,9,5,2,0.5,2.001,-9.5,0,180
2488,1,9,5,2,0.5,2.001,-9.5,0,180
2489,2,9,5,2,0.5,2.001,-9.5,0,180
2490,3,9,5,2,0.5,2.001,-9.5,0,180
2491,4,9,5,2,0.5,2.001,-9.5,0,180
2492,5,9,5,2,0.5,2.001,-9.5,0,180
2493,6,9,5,2,0.5,2.001,-9.5,0,180
2494,7,9,5,2,0.5,2.001,-9.5,0,180
2495,8,9,5,2,0.5,2.001,-9.5,0,180
2496,9,9,5,2,0.5,2.001,-9.5,0,180
2497,10,9,5,2,0.5,2.001,-9.5,0,180
2498,-10,3,6,2,0.5,2.001,-9.5,0,180
2499,-9,3,6,2,0.5,2.001,-9.5,0,180
2500,-8,3,6,2,0.5,2.001,-9.5,0,180
2501,-7,3,6,2,0.5,2.001,-9.5,0,180
2502,-6,3,6,2,0.5,2.001,-9.5,0,180
2503,-5,3,6,2,0.5,2.001,-9.5,0,180
2504,-4,3,6,2,0.5,2.001,-9.5,0,180
2505,-3,3,6,2,0.5,2.001,-9.5,0,180
2506,-2,3,6,2,0.5,2.001,-9.5,0,180
2507,-1,3,6,2,0.5,2.001,-9.5,0,180
2508,0,3,6,2,0.5,2.001,-9.5,0,180
2509,1,3,6,2,0.5,2.001,-9.5,0,180
2510,2,3,6,2,0.5,2.001,-9.5,0,180
2511,3,3,6,2,0.5,2.001,-9.5,0,180
2512,4,3,6,2,0.5,2.001,-9.5,0,180
2513,5,3,6,2,0.5,2.001,-9.5,0,180
2514,6,3,6,2,0.5,2.001,-9.5,0,180
2515,7,3,6,2,0.5,2.001,-9.5,0,180
2516,8,3,6,2,0.5,2.001,-9.5,0,180
2517,9,3,6,2,0.5,2.001,-9.5,0,180
2518,10,3,6,2,0.5,2.001,-9.5,0,180
2519,-10,4,6,2,0.5,2.001,-9.5,0,180
2520,-9,4,6,2,0.5,2.001,-9.5,0,180
2521,-8,4,6,2,0.5,2.001,-9.5,0,180
2522,-7,4,6,2,0.5,2.001,-9.5,0,180
2523,-6,4,6,2,0.5,2.001,-9.5,0,180
2524,-5,4,6,2,0.5,2.001,-9.5,0,180
2525,-4,4,6,2,0.5,2.001,-9.5,0,180
2526,-3,4,6,2,0.5,2.001,-9.5,0,180
2527,-2,4,6,2,0.5,2.001,-9.5,0,180
2528,-1,4,6,2,0.5,2.001,-9.5,0,180
2529,0,4,6,2,0.5,2.001,-9.5,0,180
2530,1,4,6,2,0.5,2.001,-9.5,0,180
2531,2,4,6,2,0.5,2.001,-9.5,0,180
2532,3,4,6,2,0.5,2.001,-9.5,0,180
2533,4,4,6,2,0.5,2.001,-9.5,0,180
2534,5,4,6,2,0.5,2.001,-9.5,0,180
2535,6,4,6,2,0.5,2.001,-9.5,0,180
2536,7,4,6,2,0.5,2.001,-9.5,0,180
2537,8,4,6,2,0.5,2.001,-9.5,0,180
2538,9,4,6,2,0.5,2.001,-9.5,0,180
2539,10,4,6,2,0.5,2.001,-9.5,0,180
2540,-10,5,6,2,0.5,2.001,-9.5,0,180
2541,-9,5,6,2,0.5,2.001,-9.5,0,180
2542,-8,5,6,2,0.5,2.001,-9.5,0,180
2543,-7,5,6,2,0.5,2.001,-9.5,0,180
2544,-6,5,6,2,0.5,2.001,-9.5,0,180
2545,-5,5,6,2,0.5,2.001,-9.5,0,180
2546,-4,5,6,2,0.5,2.001,-9.5,0,180
2547,-3,5,6,2,0.5,2.001,-9.5,0,180
2548,-2,5,6,2,0.5,2.001,-9.5,0,180
2549,-1,5,6,2,0.5,2.001,-9.5,0,180
2550,0,5,6,2,0.5,2.001,-9.5,0,180
2551,1,5,6,2,0.5,2.001,-9.5,0,180
2552,2,5,6,2,0.5,2.001,-9.5,0,180
2553,3,5,6,2,0.5,2.001,-9.5,0,180
2554,4,5,6,2,0.5,2.001,-9.5,0,180
2555,5,5,6,2,0.5,2.001,-9.5,0,180
2556,6,5,6,2,0.5,2.001,-9.5,0,180
2557,7,5,6,2,0.5,2.001,-9.5,0,180
2558,8,5,6,2,0.5,2.001,-9.5,0,180
2559,9,5,6,2,0.5,2.001,-9.5,0,180
2560,10,5,6,2,0.5,2.001,-9.5,0,180
2561,-10,6,6,2,0.5,2.001,-9.5,0,180
2562,-9,6,6,2,0.5,2.001,-9.5,0,180
2563,-8,6,6,2,0.5,2.001,-9.5,0,180
2564,-7,6,6,2,0.5,2.001,-9.5,0,180
2565,-6,6,6,2,0.5,2.001,-9.5,0,180
2566,-5,6,6,2,0.5,2.001,-9.5,0,180
2567,-4,6,6,2,0.5,2.001,-9.5,0,180
2568,-3,6,6,2,0.5,2.001,-9.5,0,180
2569,-2,6,6,2,0.5,2.001,-9.5,0,180
2570,-1,6,6,2,0.5,2.001,-9.5,0,180
2571,0,6,6,2,0.5,2.001,-9.5,0,180
2572,1,6,6,2,0.5,2.001,-9.5,0,180
2573,2,6,6,2,0.5,2.001,-9.5,0,180
2574,3,6,6,2,0.5,2.001,-9.5,0,180
2575,4,6,6,2,0.5,2.001,-9.5,0,180
2576,5,6,6,2,0.5,2.001,-9.5,0,180
2577,6,6,6,2,0.5,2.001,-9.5,0,180
2578,7,6,6,2,0.5,2.001,-9.5,0,180
2579,8,6,6,2,0.5,2.001,-9.5,0,180
2580,9,6,6,2,0.5,2.001,-9.5,0,180
2581,10,6,6,2,0.5,2.001,-9.5,0,180
2582,-10,7,6,2,0.5,2.001,-9.5,0,180
2583,-9,7,6,2,0.5,2.001,-9.5,0,180
2584,-8,7,6,2,0.5,2.001,-9.5,0,180
2585,-7,7,6,2,0.5,2.001,-9.5,0,180
2586,-6,7,6,2,0.5,2.001,-9.5,0,180
2587,-5,7,6,2,0.5,2.001,-9.5,0,180
2588,-4,7,6,2,0.5,2.001,-9.5,0,180
2589,-3,7,6,2,0.5,2.001,-9.5,0,180
2590,-2,7,6,2,0.5,2.001,-9.5,0,180
2591,-1,7,6,2,0.5,2.001,-9.5,0,180
2592,0,7,6,2,0.5,2.001,-9.5,0,180
2593,1,7,6,2,0.5,2.001,-9.5,0,180
2594,2,7,6,2,0.5,2.001,-9.5,0,180
2595,3,7,6,2,0.5,2.001,-9.5,0,180
2596,4,7,6,2,0.5,2.001,-9.5,0,180
2597,5,7,6,2,0.5,2.001,-9.5,0,180
2598,6,7,6,2,0.5,2.001,-9.5,0,180
2599,7,7,6,2,0.5,2.001,-9.5,0,180
2600,8,7,6,2,0.5,2.001,-9.5,0,180
2601,9,7,6,2,0.5,2.001,-9.5,0,180
2602,10,7,6,2,0.5,2.001,-9.5,0,180
2603,-10,8,6,2,0.5,2.001,-9.5,0,180
2604,-9,8,6,2,0.5,2.001,-9.5,0,180
2605,-8,8,6,2,0.5,2.001,-9.5,0,180
